# STIP-format-1.0
# source: "data/devel01/K_4.avi" frame-width:320 frame-height:240 frame-offset:0
# point-type x y t sigma2 tau2 detector-confidence dscr-hog(72) dscr-hof(90)
5	33	35	7	4	2	9.68736e-08	0.427139	0.12039	0.130742	0.321729	0.113184	0.167173	0.212507	0.507136	0.589887	0.0862758	0.108784	0.215053	0.00855928	0.0023849	0.00699188	0.982064	0.250885	0.0700548	0.0652418	0.613818	0.00868913	0.000573215	0.00146701	0.989271	0.407863	0.025551	0.057273	0.509313	0.190363	0.0897312	0.270808	0.449098	0.570821	0.0294627	0.0233619	0.376355	0.2576	0.0133422	0.036934	0.692124	0.516519	0.0467135	0.0836076	0.35316	0.101599	0.00296056	0.0111311	0.884309	0.640792	0.0524795	0.0143474	0.292381	0.49614	0.0267861	0.0350965	0.441978	0.445206	0.0156713	0.0471182	0.492004	0.473994	0.0577781	0.0729895	0.395239	0.712686	0.046665	0.0345474	0.206102	0.57324	0.0754765	0.0668879	0.284395	0	0.0752325	0	0.0338123	0.890955	0.0493097	0.335306	0.0384615	0.18146	0.395464	0	0.0633981	0.00845309	0.0896027	0.838546	0.147929	0.186391	0.0493097	0.324458	0.291913	0.0295858	0.0777684	0.0169062	0.235841	0.639899	0.171598	0.0394477	0	0.452663	0.336292	0.0338123	0.320372	0	0	0.645816	0	0.167653	0.151874	0.142012	0.538462	0.0211327	0.156382	0.0422654	0.0980558	0.682164	0.138067	0.230769	0.108481	0.358974	0.163708	0.0126796	0.115807	0	0.202029	0.669484	0.0581854	0.10355	0.0394477	0.575937	0.22288	0.0262046	0.404903	0	0.0735418	0.495351	0.130178	0.269231	0.086785	0.187377	0.32643	0.00422654	0.326289	0.0253593	0.0532544	0.590871	0.0946746	0.359961	0.0936884	0.159763	0.291913	0	0.247675	0	0.155537	0.596788	0.0276134	0.394477	0.056213	0.274162	0.247535	
5	37	40	7	4	2	1.53428e-07	0.709935	0.0521387	0.0431995	0.194727	0.240026	0.0170472	0.0173214	0.725606	0.62878	0.0553022	0.0409171	0.275001	0.00907951	0.00159582	0.00185463	0.98747	0.520649	0.0122885	0.0489102	0.418153	0.343512	0.299157	0.0104655	0.346865	0.365338	0.0343724	0.0664725	0.533817	0.37353	0.0672822	0.0924628	0.466725	0.326622	0.0353902	0.0478199	0.590168	0.199907	0.0347957	0.0726949	0.692602	0.651011	0.104339	0.0876802	0.15697	0.541588	0.205366	0.0265911	0.226456	0.800805	0.00671657	0	0.192478	0.775809	0.0144083	0.00871432	0.201069	0.969766	0.0129769	0	0.0172567	0.812224	0.0455746	0.0273955	0.114805	0.940893	0.0355672	0	0.0235394	0.725913	0.0685558	0.0351396	0.170392	0.00507185	0.0929839	0	0.0126796	0.889265	0.0542406	0.416174	0.035503	0.170611	0.323471	0.00845309	0.0811496	0.00422654	0.115807	0.790363	0.0848126	0.0936884	0.035503	0.463511	0.322485	0.0211327	0.0963652	0.00676247	0.244294	0.631445	0.219921	0.0700197	0.0138067	0.391519	0.304734	0.0101437	0.426036	0.0422654	0.0380389	0.483516	0.0641026	0.272189	0.139053	0.159763	0.364892	0.0211327	0.139476	0.00845309	0.0989011	0.732037	0.117357	0.175542	0.0779093	0.378698	0.250493	0	0.101437	0	0.266272	0.632291	0.035503	0.232742	0.0601578	0.433925	0.237673	0.0126796	0.389687	0	0.181741	0.415892	0.155819	0.384615	0.113412	0.10355	0.242604	0	0.332206	0.0422654	0.145393	0.480135	0.0769231	0.353057	0.0729783	0.196252	0.300789	0	0.207946	0	0.251902	0.540152	0.0601578	0.456607	0.0473373	0.224852	0.211045	
5	49	78	7	4	2	8.08299e-08	0.077332	0.00470893	0.00607064	0.911888	0.00185954	0.000177938	0.000728519	0.997234	0.163207	0.0387079	0.0239352	0.77415	0.00302589	0.000114741	0.00125781	0.995602	0.0772463	0.00618903	0.0189909	0.897574	0.00368532	0.00359263	0.00637824	0.986344	0.196699	0.0135582	0.0384268	0.751316	0.0559146	0.0103864	0.00983692	0.923862	0.223449	0.0172099	0.0707527	0.688589	0.00513508	0.000723024	0.00512964	0.989012	0.25846	0.0256117	0.0123575	0.70357	0.00100649	0.000415431	0.000532873	0.998045	0.35436	0.0386448	0.0932987	0.513697	0.124672	0.0100334	0.00705023	0.858245	0.263788	0.0356997	0.0937581	0.606754	0.0671053	0.0221406	0.0261324	0.884622	0.361334	0.0414432	0.0639335	0.533289	0.00243971	0.000990965	0.00312235	0.993447	0.043956	0.101437	0	0.530854	0.323753	0.329389	0.161736	0.0266272	0.333333	0.148915	0.0608622	0.0169062	0.0338123	0.653423	0.234996	0.28501	0.176529	0.110454	0.205128	0.22288	0.0422654	0.0828402	0.0600169	0.585799	0.229079	0.446746	0.179487	0.0798817	0.217949	0.0759369	0.0549451	0.13694	0.0338123	0.250211	0.524091	0.183432	0.365878	0.0177515	0.175542	0.257396	0.0338123	0.103128	0.0295858	0.596788	0.236686	0.193294	0.316568	0.0719921	0.239645	0.178501	0.0245139	0.0515638	0.0202874	0.703297	0.200338	0.300789	0.259369	0.0769231	0.271203	0.091716	0	0.370245	0	0.280642	0.349112	0.201183	0.37574	0.0147929	0.280079	0.128205	0	0.260355	0.0211327	0.441251	0.277261	0.166667	0.508876	0.0641026	0.0581854	0.20217	0.0633981	0.114962	0.0126796	0.508876	0.300085	0.17357	0.288955	0.0946746	0.253452	0.189349	
5	46	71	7	8	2	5.65677e-08	0.537176	0.0169349	0.0137078	0.432181	0.0431039	0.0040189	0.0071536	0.945724	0.37766	0.033787	0.0617268	0.526826	0.014391	0.00851709	0.0227757	0.954316	0.204624	0.00874206	0.045101	0.741533	0.125875	0.0315999	0.0770265	0.765499	0.411892	0.00642869	0.00183125	0.579848	0.271204	0.0404843	0.0257099	0.662602	0.103605	0.0032874	0.00886039	0.884247	0.0113969	0.00163256	0.00400893	0.982962	0.174899	0.017114	0.015129	0.792858	0.000907722	0.000224182	0.00125282	0.997615	0.523524	0.0307997	0.0194897	0.426187	0.157845	0.0178582	0.0246998	0.799596	0.300853	0.0403009	0.0906964	0.568149	0.0713957	0.0209068	0.0301566	0.877541	0.260239	0.0367235	0.0772414	0.625796	0.0077382	0.00413297	0.00544816	0.982681	0.0176367	0.0939153	0	0.260141	0.628307	0.191872	0.104424	0.0205761	0.407922	0.275206	0.0947972	0.0564374	0	0.410053	0.438713	0.281893	0.143004	0.105453	0.248457	0.221193	0.117284	0.037478	0.0136684	0.358907	0.472663	0.380658	0.125514	0.0591564	0.207819	0.226852	0.0132275	0.164462	0	0.291005	0.531305	0.0709877	0.395062	0.0462963	0.284465	0.203189	0.0352734	0.115961	0.0440917	0.45194	0.352734	0.199588	0.305041	0.0540123	0.215021	0.226337	0.0180776	0.0507055	0.0335097	0.724868	0.17284	0.290638	0.246399	0.0874486	0.259259	0.116255	0.00132275	0.275573	0	0.247354	0.47575	0.148148	0.263889	0.0390947	0.312757	0.236111	0.00573192	0.343915	0.0154321	0.333333	0.301587	0.171296	0.438786	0.0442387	0.20216	0.143519	0.0348325	0.137125	0.0238095	0.477954	0.326279	0.155864	0.355967	0.0699588	0.197531	0.220679	
5	17	24	8	4	2	9.52709e-06	0.491486	0.0916914	0.0822681	0.334554	0.48645	0.0474651	0.070442	0.395643	0.76659	0.211814	0.00674883	0.0148465	0.859109	0.0824471	0.00320221	0.0552417	0.885501	0.0242428	0.00591094	0.0843458	0.758342	0.0119085	0.00589341	0.223856	0.232352	0.35897	0.285113	0.123565	0.523378	0.374162	0.0465195	0.0559403	0.272825	0.29588	0.334108	0.0971871	0.47635	0.0515729	0.0257524	0.446324	0.222606	0.024224	0.119577	0.633593	0.0253236	0	0.0142687	0.960408	0.185772	0.21141	0.453275	0.149543	0.435711	0.34125	0.14231	0.0807299	0.220341	0.081578	0.386141	0.31194	0.180949	0.0825455	0.184984	0.551521	0.264072	0.24931	0.275583	0.211035	0.00656319	0.02303	0.0666026	0.903804	0.133559	0.0955199	0.174134	0.337278	0.25951	0.385602	0.175542	0.0986193	0.178501	0.161736	0.0490279	0.0845309	0.0743872	0.441251	0.350803	0.172584	0.0996055	0.175542	0.282051	0.270217	0.138631	0.0490279	0.150465	0.264582	0.397295	0.270217	0.130178	0.244576	0.182446	0.172584	0.0338123	0.111581	0.0786137	0.171598	0.604396	0.110454	0.0788955	0.224852	0.216963	0.368836	0.00760778	0.174134	0.0135249	0.0989011	0.705833	0.0996055	0.218935	0.056213	0.276134	0.349112	0.0481826	0.0752325	0.0126796	0.258664	0.605241	0.189349	0.0828402	0.0838264	0.404339	0.239645	0.046492	0.109045	0.057481	0.147084	0.639899	0.025641	0.0512821	0.229783	0.234714	0.45858	0.0304311	0.120879	0.06847	0.0312764	0.748943	0.0345168	0.320513	0.139053	0.189349	0.316568	0.0126796	0.118343	0.00845309	0.195266	0.665258	0.108481	0.240631	0.0443787	0.438856	0.167653	
5	41	37	8	4	2	1.48605e-07	0.587515	0.0318854	0.0286442	0.351955	0.4727	0.063421	0.0825555	0.381324	0.305261	0.0155642	0.0509865	0.628188	0.102575	0.0159839	0.0560637	0.825378	0.402998	0.0651605	0.107208	0.424633	0.444729	0.0169671	0.0063495	0.531954	0.444931	0.0184229	0.0168796	0.519766	0.45201	0.0391041	0.0339169	0.474969	0.670055	0.0138884	0.0396918	0.276364	0.700517	0.0372112	0.0473741	0.214898	0.897383	0.0378225	0.0150653	0.0497292	0.569931	0.130915	0.0913939	0.207761	0.755341	0.0168427	0.00461282	0.223204	0.85243	0.0111849	0.00323786	0.133148	0.97717	0.00476503	3.63729e-05	0.0180288	0.902074	0.00759579	0.00230965	0.0880206	0.748195	0.017624	0.0133199	0.220861	0.346362	0.0458096	0.0499641	0.557865	0.0270499	0.12257	0.0600169	0.0414201	0.748943	0.0414201	0.357988	0.116371	0.200197	0.284024	0.0118343	0.119189	0.00676247	0.203719	0.658495	0.105523	0.20217	0.0443787	0.460552	0.187377	0.0676247	0.104818	0	0.267963	0.559594	0.164694	0.0601578	0.0295858	0.489152	0.25641	0.0338123	0.271344	0.0591716	0.057481	0.578191	0.0828402	0.225838	0.208087	0.179487	0.303748	0.0803043	0.143702	0.0338123	0.10989	0.632291	0.105523	0.342209	0.0927022	0.250493	0.209073	0	0.182587	0	0.262891	0.554522	0.0226824	0.366864	0.0532544	0.37574	0.18146	0.0591716	0.207946	0.046492	0.463229	0.223161	0.211045	0.329389	0.148915	0.154832	0.155819	0.0169062	0.367709	0	0.312764	0.30262	0.174556	0.24359	0.102564	0.201183	0.278107	0.0126796	0.271344	0	0.233305	0.482671	0.136095	0.411243	0.0335306	0.22288	0.196252	
5	68	103	8	4	2	1.51518e-07	0.00436759	0.0132675	0.115414	0.866951	0.000234244	0.000239538	0.00139901	0.998127	0.00439199	0.00977235	0.0508131	0.935023	0.0131692	0.00253596	0.000881671	0.983413	0.00682147	0.00400321	0.0303503	0.958825	0.146181	0.0155815	0.0351819	0.803056	0.0146608	0.0258053	0.146612	0.812922	0.0382231	0.0601001	0.105313	0.796364	0.00270463	0.00269162	0.30899	0.685613	0.000211453	0.000497797	0.355904	0.643387	0.00545026	0.0141628	0.254722	0.725665	0.0070831	0.00678671	0.587672	0.398458	0.00301226	0.0233151	0.259923	0.71375	0.140544	0.102698	0.108874	0.647885	0.0109206	0.0193214	0.81029	0.159468	0.00292275	0.00604624	0.986961	0.00406967	0.0167099	0.0228735	0.899146	0.0612705	0	0	0.959881	0.040119	0.147929	0.127642	0	0.455621	0.268808	0.361933	0.201183	0.0838264	0.274162	0.0788955	0.0718512	0.229079	0.105664	0.227388	0.366019	0.307692	0.206114	0.123274	0.219921	0.142998	0.180051	0.137785	0.101437	0.459003	0.121724	0.22288	0.247535	0.128205	0.176529	0.224852	0.0507185	0.157227	0.0760778	0.447168	0.268808	0.169625	0.344181	0.0739645	0.190335	0.221893	0.164835	0.237532	0.0338123	0.430262	0.133559	0.337278	0.0779093	0.0147929	0.308679	0.261341	0.180051	0.103973	0.0422654	0.518174	0.155537	0.331361	0.114398	0.0246548	0.329389	0.200197	0.107354	0.103973	0.105664	0.336433	0.346577	0.168639	0.141026	0.0207101	0.193294	0.476331	0.196112	0.108199	0.10989	0.391378	0.194421	0.208087	0.0276134	0.0552268	0.341223	0.36785	0.123415	0.166526	0.0371936	0.511412	0.161454	0.359961	0.0700197	0.00690335	0.357988	0.205128	
5	68	102	8	8	2	2.27111e-07	0.0418329	0.116888	0.176049	0.66523	0.0121396	0.000249697	0.000931058	0.98668	0.046034	0.0400512	0.12982	0.784095	0.0656857	0.0381415	0.0153295	0.880843	0.0525024	0.0487084	0.143078	0.755711	0.219599	0.0291414	0.155788	0.595472	0.00465089	0.0175838	0.0568069	0.920958	0.112935	0.0366393	0.0579942	0.792431	0.00226561	0.00446956	0.330182	0.663083	0.000488436	0.000650294	0.317925	0.680936	0.00454877	0.00748724	0.314713	0.673251	0.00706694	0.00488511	0.624628	0.36342	0.0152012	0.00833455	0.49187	0.484594	0.027606	0.0104059	0.518343	0.443645	0.0051556	0.0129708	0.803386	0.178488	0.00383206	0.0125186	0.972263	0.011386	0.0146924	0.0238133	0.931309	0.0301856	0.00588189	0.000956519	0.964047	0.0291143	0.0934744	0.104497	0.0141093	0.53836	0.249559	0.316358	0.291152	0.0550412	0.220679	0.11677	0.0899471	0.155644	0.118607	0.362434	0.273369	0.268004	0.206276	0.126543	0.22428	0.174897	0.126984	0.12963	0.253527	0.366843	0.123016	0.278807	0.177469	0.195473	0.215021	0.13323	0.0634921	0.214727	0.0396825	0.406966	0.275132	0.180556	0.330247	0.0720165	0.179012	0.238169	0.134039	0.236332	0.0489418	0.388448	0.19224	0.300412	0.141975	0.0308642	0.288066	0.238683	0.152116	0.14903	0.047619	0.501323	0.149912	0.338992	0.122428	0.0303498	0.308642	0.199588	0.0881834	0.100088	0.0864198	0.408289	0.317019	0.164095	0.0730453	0.0334362	0.281379	0.448045	0.185185	0.0661376	0.151235	0.419312	0.178131	0.16821	0.0473251	0.0715021	0.300412	0.412551	0.0573192	0.212963	0.0436508	0.467372	0.218695	0.291152	0.0843621	0.0483539	0.346193	0.229938	
5	68	100	8	16	2	2.93871e-07	0.068085	0.0733719	0.15732	0.701223	0.000590731	0.000142282	0.000235703	0.999031	0.0747246	0.0815102	0.133331	0.710434	0.141367	0.00202453	0	0.856608	0.0916823	0.0902213	0.0226972	0.795399	0.40667	0	0	0.59333	0.0216667	0.0278748	0.0378275	0.912631	0.0908723	0.00824823	0.0114133	0.889466	0.00262689	0.00666419	0.262019	0.728689	0.00337864	0.00197799	0.261423	0.73322	0.00355197	0.03121	0.388073	0.577165	0.0193615	0.0012135	0.590813	0.388612	0.0292937	0.00111499	0.628575	0.341017	0	0	0.639447	0.360553	0.00292395	0.0214456	0.866134	0.109496	0.00525128	0.0257079	0.916878	0.0521633	0.0025166	0.049637	0.938277	0.00956947	0.00980487	0.0126282	0.96168	0.0158869	0.14962	0.213863	0	0.32798	0.308538	0.636095	0.204142	0	0.11144	0.0483235	0.163145	0.239222	0.0591716	0.381234	0.157227	0.493097	0.161736	0.126233	0.209073	0.00986193	0.209637	0.132713	0.114117	0.377853	0.16568	0.543393	0.091716	0.119329	0.127219	0.118343	0.170752	0.245139	0.00422654	0.357566	0.222316	0.407298	0.280079	0	0.259369	0.0532544	0.330516	0.159763	0.0278952	0.413356	0.06847	0.535503	0.242604	0.0295858	0.109467	0.0828402	0.28825	0.103973	0.0498732	0.384615	0.173288	0.716963	0.0404339	0.0877712	0.11144	0.0433925	0.37109	0.0760778	0.0676247	0.227388	0.257819	0.474359	0.0295858	0.0394477	0.239645	0.216963	0.385461	0.0194421	0.111581	0.284869	0.198648	0.576923	0.00986193	0.00986193	0.158777	0.244576	0.354184	0.0760778	0.107354	0.325444	0.13694	0.552268	0.0690335	0.128205	0.171598	0.0788955	
5	17	13	9	4	2	2.3228e-05	0.642011	0.195049	0.1397	0.0232402	0.637807	0.174174	0.165572	0.0224464	0.385053	0.214037	0.171141	0.229769	0.315884	0.233167	0.226104	0.224846	0.59801	0.19118	0.0282558	0.182554	0.704517	0.0305962	0.0694661	0.195421	0.0117473	0.597612	0.325286	0.0653548	0.0270718	0.770414	0.173963	0.0285507	0.14272	0.357005	0.312951	0.187323	0.121172	0.585746	0.175487	0.117596	0.356248	0.28714	0.282931	0.0736811	0.707681	0.154591	0.0193241	0.118405	0.0617053	0.578136	0.358366	0.00179232	0.270034	0.61923	0.110736	0	0.127483	0.428342	0.40678	0.0373952	0.517528	0.423924	0.0347802	0.0237682	0.0651174	0.102897	0.55724	0.274746	0.425755	0.175509	0.120142	0.278594	0.398986	0.132713	0.187658	0.194421	0.0862215	0.307692	0.061144	0.278107	0.245562	0.107495	0.208791	0.12426	0.24683	0.173288	0.24683	0.391519	0.159763	0.105523	0.225838	0.117357	0.0549451	0.152156	0.104818	0.313609	0.374472	0.236686	0.0759369	0.257396	0.201183	0.228797	0.043956	0.180896	0.174979	0.111581	0.488588	0.0236686	0.112426	0.412229	0.19428	0.257396	0.043956	0.117498	0.128487	0.0312764	0.678783	0.0828402	0.146943	0.175542	0.184418	0.410256	0.0152156	0.177515	0.0101437	0.115807	0.681319	0.135108	0.149901	0.0414201	0.262327	0.411243	0.00507185	0.258664	0.0295858	0.235841	0.470837	0.00887574	0.0581854	0.283037	0.263314	0.386588	0.0557904	0.102282	0.0633981	0.125951	0.652578	0.0138067	0.122288	0.154832	0.199211	0.509862	0.0270499	0.131023	0.0600169	0.0507185	0.731192	0.0394477	0.402367	0.0502959	0.185404	0.322485	
